603685 , 晨丰科技 , 11.69 , 1.3, 10.39
002970 , 锐明技术 , 39.9 , 1.14, 11.59
301257 , 普蕊斯 , 42.61 , 1.09, 15.74
003021 , 兆威机电 , 51.86 , 0.88, 10.45
600360 , ST华微 , 2.87 , 0.7, 10.62
603598 , 引力传媒 , 15.13 , 0.2, 22.47
001358 , 兴欣新材 , 27.23 , 0.0, 17.79
301081 , 严牌股份 , 8.38 , -1.53, 12.79
000982 , 中银绒业 , 0.77 , -2.53, 15.45
002529 , 海源复材 , 7.54 , -2.84, 23.09
300019 , 硅宝科技 , 13.51 , -2.95, 10.12
603126 , 中材节能 , 6.09 , -3.03, 10.47
002872 , ST天圣 , 3.83 , -3.28, 20.04
002297 , 博云新材 , 7.53 , -3.34, 12.13
002151 , 北斗星通 , 25.72 , -3.38, 10.04
300305 , 裕兴股份 , 8.76 , -3.42, 12.64
600295 , 鄂尔多斯 , 12.65 , -3.66, 20.74
301300 , 远翔新材 , 23.63 , -3.71, 10.64
603863 , 松炀资源 , 29.34 , -3.77, 14.36
002278 , 神开股份 , 5.1 , -3.95, 17.49
000679 , 大连友谊 , 2.85 , -4.04, 10.37
300234 , 开尔新材 , 4.47 , -4.08, 12.4
300817 , 双飞集团 , 12.06 , -4.29, 11.6
300821 , 东岳硅材 , 8.11 , -4.36, 12.88
301118 , 恒光股份 , 17.68 , -4.48, 13.08
301265 , 华新环保 , 8.94 , -4.49, 14.29
002435 , ST长康 , 1.02 , -4.67, 14.88
002742 , ST三圣 , 1.55 , -4.91, 13.2
301049 , 超越科技 , 25.76 , -5.01, 10.84
600608 , ST沪科 , 2.58 , -5.15, 14.86
000401 , 冀东水泥 , 4.72 , -5.22, 13.15
002502 , ST鼎龙 , 1.05 , -5.41, 34.34
002288 , *ST超华 , 0.87 , -5.43, 13.58
000793 , 华闻集团 , 0.89 , -7.29, 12.49
002551 , 尚荣医疗 , 2.67 , -7.61, 31.11
600969 , 郴电国际 , 6.69 , -7.72, 13.42
601388 , 怡球资源 , 2.7 , -7.85, 15.1
300405 , 科隆股份 , 4.6 , -9.09, 17.01
600370 , 三房巷 , 1.62 , -10.0, 27.49
